0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = false, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = ["cvc5"], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 10.000, try0 = false, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = false}
0.sledgehammer goal.unfolding 53948ms Simplex.Simplex 1018:42004  some Preplay: (smt (cvc5, best) assms(1,2) atom_const.simps(1,2) atom_var.simps(1,2) distinct_indices_atoms_def distinct_indices_state_def index_valid_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 53948ms Simplex.Simplex 1018:42004  some Preplay: (smt (cvc5, no_ematching) assms(1,2) atom_const.simps(1,2) atom_var.simps(1,2) distinct_indices_atoms_def distinct_indices_state_def index_valid_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 53948ms Simplex.Simplex 1018:42004  some Preplay: (smt (cvc5, no_ematching_enum_inst_sum) assms(1,2) atom_const.simps(1,2) atom_var.simps(1,2) distinct_indices_atoms_def distinct_indices_state_def index_valid_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 53948ms Simplex.Simplex 1018:42004  some Preplay: (smt (cvc5, trigger_multi) assms(1,2) atom_const.simps(1,2) atom_var.simps(1,2) distinct_indices_atoms_def distinct_indices_state_def index_valid_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 53948ms Simplex.Simplex 1018:42004  some Preplay: (smt (cvc5, trigger_multi_prio) assms(1,2) atom_const.simps(1,2) atom_var.simps(1,2) distinct_indices_atoms_def distinct_indices_state_def index_valid_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 53948ms Simplex.Simplex 1018:42004  some Preplay: (smt (cvc5, trigger_cache) assms(1,2) atom_const.simps(1,2) atom_var.simps(1,2) distinct_indices_atoms_def distinct_indices_state_def index_valid_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 53948ms Simplex.Simplex 1018:42004  some Preplay: (smt (cvc5, trigger_linear) assms(1,2) atom_const.simps(1,2) atom_var.simps(1,2) distinct_indices_atoms_def distinct_indices_state_def index_valid_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 53948ms Simplex.Simplex 1018:42004  some Preplay: (smt (cvc5, pre_skolem_quant) assms(1,2) atom_const.simps(1,2) atom_var.simps(1,2) distinct_indices_atoms_def distinct_indices_state_def index_valid_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 53948ms Simplex.Simplex 1018:42004  some Preplay: (smt (cvc5, inst_when_full) assms(1,2) atom_const.simps(1,2) atom_var.simps(1,2) distinct_indices_atoms_def distinct_indices_state_def index_valid_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 53948ms Simplex.Simplex 1018:42004  some Preplay: (smt (cvc5, no_cbqi) assms(1,2) atom_const.simps(1,2) atom_var.simps(1,2) distinct_indices_atoms_def distinct_indices_state_def index_valid_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 53948ms Simplex.Simplex 1018:42004  some Preplay: (smt (cvc5, quant_ind) assms(1,2) atom_const.simps(1,2) atom_var.simps(1,2) distinct_indices_atoms_def distinct_indices_state_def index_valid_def) (failed)
0.sledgehammer goal.by        14996ms Simplex.Simplex 1536:62807  some (SH 14996ms, ATP 674ms): Try this: by (smt (cvc5, best) Orderings.order_eq_iff option.case_eq_if order_less_imp_le order_less_trans) (1.3 s)
0.sledgehammer goal.by        14996ms Simplex.Simplex 1536:62807  some Preplay: (smt (cvc5, best) Orderings.order_eq_iff option.case_eq_if order_less_imp_le order_less_trans) (1.3 s)
0.sledgehammer goal.by        14996ms Simplex.Simplex 1536:62807  some Preplay: (smt (cvc5, no_cbqi) Orderings.order_eq_iff option.case_eq_if order_less_imp_le order_less_trans) (1.6 s)
0.sledgehammer goal.by        14996ms Simplex.Simplex 1536:62807  some Preplay: (smt (cvc5, no_ematching) Orderings.order_eq_iff option.case_eq_if order_less_imp_le order_less_trans) (1.9 s)
0.sledgehammer goal.by        14996ms Simplex.Simplex 1536:62807  some Preplay: (smt (cvc5, trigger_cache) Orderings.order_eq_iff option.case_eq_if order_less_imp_le order_less_trans) (2.2 s)
0.sledgehammer goal.by        14996ms Simplex.Simplex 1536:62807  some Preplay: (smt (cvc5, no_ematching_enum_inst_sum) Orderings.order_eq_iff option.case_eq_if order_less_imp_le order_less_trans) (2.3 s)
0.sledgehammer goal.by        14996ms Simplex.Simplex 1536:62807  some Preplay: (smt (cvc5, inst_when_full) Orderings.order_eq_iff option.case_eq_if order_less_imp_le order_less_trans) (2.3 s)
0.sledgehammer goal.by        14996ms Simplex.Simplex 1536:62807  some Preplay: (smt (cvc5, trigger_multi_prio) Orderings.order_eq_iff option.case_eq_if order_less_imp_le order_less_trans) (2.4 s)
0.sledgehammer goal.by        14996ms Simplex.Simplex 1536:62807  some Preplay: (smt (cvc5, trigger_multi) Orderings.order_eq_iff option.case_eq_if order_less_imp_le order_less_trans) (2.4 s)
0.sledgehammer goal.by        14996ms Simplex.Simplex 1536:62807  some Preplay: (smt (cvc5, trigger_linear) Orderings.order_eq_iff option.case_eq_if order_less_imp_le order_less_trans) (2.4 s)
0.sledgehammer goal.by        14996ms Simplex.Simplex 1536:62807  some Preplay: (smt (cvc5, pre_skolem_quant) Orderings.order_eq_iff option.case_eq_if order_less_imp_le order_less_trans) (> 1.0 s, timed out)
0.sledgehammer goal.by        14996ms Simplex.Simplex 1536:62807  some Preplay: (smt (cvc5, quant_ind) Orderings.order_eq_iff option.case_eq_if order_less_imp_le order_less_trans) (failed)
0.sledgehammer goal.by        30940ms Simplex.Simplex 1698:70115  some (SH 30939ms, ATP 817ms): Try this: by (smt (cvc5) prod.inject)
0.sledgehammer goal.by        30940ms Simplex.Simplex 1698:70115  some Preplay: (smt (cvc5, best) prod.inject) (> 1.0 s, timed out)
0.sledgehammer goal.by        30940ms Simplex.Simplex 1698:70115  some Preplay: (smt (cvc5, no_ematching) prod.inject) (> 1.0 s, timed out)
0.sledgehammer goal.by        30940ms Simplex.Simplex 1698:70115  some Preplay: (smt (cvc5, no_ematching_enum_inst_sum) prod.inject) (> 1.0 s, timed out)
0.sledgehammer goal.by        30940ms Simplex.Simplex 1698:70115  some Preplay: (smt (cvc5, trigger_multi) prod.inject) (> 1.0 s, timed out)
0.sledgehammer goal.by        30940ms Simplex.Simplex 1698:70115  some Preplay: (smt (cvc5, trigger_multi_prio) prod.inject) (> 1.0 s, timed out)
0.sledgehammer goal.by        30940ms Simplex.Simplex 1698:70115  some Preplay: (smt (cvc5, trigger_cache) prod.inject) (> 1.0 s, timed out)
0.sledgehammer goal.by        30940ms Simplex.Simplex 1698:70115  some Preplay: (smt (cvc5, trigger_linear) prod.inject) (> 1.0 s, timed out)
0.sledgehammer goal.by        30940ms Simplex.Simplex 1698:70115  some Preplay: (smt (cvc5, pre_skolem_quant) prod.inject) (> 1.0 s, timed out)
0.sledgehammer goal.by        30940ms Simplex.Simplex 1698:70115  some Preplay: (smt (cvc5, inst_when_full) prod.inject) (> 1.0 s, timed out)
0.sledgehammer goal.by        30940ms Simplex.Simplex 1698:70115  some Preplay: (smt (cvc5, no_cbqi) prod.inject) (> 1.0 s, timed out)
0.sledgehammer goal.by        30940ms Simplex.Simplex 1698:70115  some Preplay: (smt (cvc5, quant_ind) prod.inject) (failed)
0.sledgehammer goal.using     29814ms Simplex.Simplex 2146:87725  some (SH 29814ms, ATP 843ms): Try this: by (smt (cvc5, quant_ind) assert_bound'_def assms(1,2,5)) (2.6 s)
0.sledgehammer goal.using     29814ms Simplex.Simplex 2146:87725  some Preplay: (smt (cvc5, quant_ind) assert_bound'_def assms(1,2,5)) (2.6 s)
0.sledgehammer goal.using     29814ms Simplex.Simplex 2146:87725  some Preplay: (smt (cvc5, best) assert_bound'_def assms(1,2,5)) (> 1.0 s, timed out)
0.sledgehammer goal.using     29814ms Simplex.Simplex 2146:87725  some Preplay: (smt (cvc5, no_ematching) assert_bound'_def assms(1,2,5)) (> 1.0 s, timed out)
0.sledgehammer goal.using     29814ms Simplex.Simplex 2146:87725  some Preplay: (smt (cvc5, no_ematching_enum_inst_sum) assert_bound'_def assms(1,2,5)) (> 1.0 s, timed out)
0.sledgehammer goal.using     29814ms Simplex.Simplex 2146:87725  some Preplay: (smt (cvc5, trigger_multi) assert_bound'_def assms(1,2,5)) (> 1.0 s, timed out)
0.sledgehammer goal.using     29814ms Simplex.Simplex 2146:87725  some Preplay: (smt (cvc5, trigger_multi_prio) assert_bound'_def assms(1,2,5)) (> 1.0 s, timed out)
0.sledgehammer goal.using     29814ms Simplex.Simplex 2146:87725  some Preplay: (smt (cvc5, trigger_cache) assert_bound'_def assms(1,2,5)) (> 1.0 s, timed out)
0.sledgehammer goal.using     29814ms Simplex.Simplex 2146:87725  some Preplay: (smt (cvc5, trigger_linear) assert_bound'_def assms(1,2,5)) (> 1.0 s, timed out)
0.sledgehammer goal.using     29814ms Simplex.Simplex 2146:87725  some Preplay: (smt (cvc5, pre_skolem_quant) assert_bound'_def assms(1,2,5)) (> 1.0 s, timed out)
0.sledgehammer goal.using     29814ms Simplex.Simplex 2146:87725  some Preplay: (smt (cvc5, inst_when_full) assert_bound'_def assms(1,2,5)) (> 1.0 s, timed out)
0.sledgehammer goal.using     29814ms Simplex.Simplex 2146:87725  some Preplay: (smt (cvc5, no_cbqi) assert_bound'_def assms(1,2,5)) (> 1.0 s, timed out)
0.sledgehammer goal.by        16203ms Simplex.Simplex 2763:114076  some (SH 16203ms, ATP 959ms): Try this: by (smt (cvc5))
0.sledgehammer goal.by        16203ms Simplex.Simplex 2763:114076  some Preplay: (smt (cvc5, best)) (> 1.0 s, timed out)
0.sledgehammer goal.by        16203ms Simplex.Simplex 2763:114076  some Preplay: (smt (cvc5, no_ematching)) (> 1.0 s, timed out)
0.sledgehammer goal.by        16203ms Simplex.Simplex 2763:114076  some Preplay: (smt (cvc5, no_ematching_enum_inst_sum)) (> 1.0 s, timed out)
0.sledgehammer goal.by        16203ms Simplex.Simplex 2763:114076  some Preplay: (smt (cvc5, trigger_multi)) (> 1.0 s, timed out)
0.sledgehammer goal.by        16203ms Simplex.Simplex 2763:114076  some Preplay: (smt (cvc5, trigger_multi_prio)) (> 1.0 s, timed out)
0.sledgehammer goal.by        16203ms Simplex.Simplex 2763:114076  some Preplay: (smt (cvc5, trigger_cache)) (> 1.0 s, timed out)
0.sledgehammer goal.by        16203ms Simplex.Simplex 2763:114076  some Preplay: (smt (cvc5, trigger_linear)) (> 1.0 s, timed out)
0.sledgehammer goal.by        16203ms Simplex.Simplex 2763:114076  some Preplay: (smt (cvc5, pre_skolem_quant)) (> 1.0 s, timed out)
0.sledgehammer goal.by        16203ms Simplex.Simplex 2763:114076  some Preplay: (smt (cvc5, inst_when_full)) (> 1.0 s, timed out)
0.sledgehammer goal.by        16203ms Simplex.Simplex 2763:114076  some Preplay: (smt (cvc5, no_cbqi)) (> 1.0 s, timed out)
0.sledgehammer goal.by        16203ms Simplex.Simplex 2763:114076  some Preplay: (smt (cvc5, quant_ind)) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 20602ms Simplex.Simplex 2770:114656  some (SH 20601ms, ATP 564ms): Try this: by (smt (cvc5) Orderings.order_eq_iff order_le_imp_less_or_eq order_less_imp_le)
0.sledgehammer goal.unfolding 20602ms Simplex.Simplex 2770:114656  some Preplay: (smt (cvc5, best) Orderings.order_eq_iff order_le_imp_less_or_eq order_less_imp_le) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 20602ms Simplex.Simplex 2770:114656  some Preplay: (smt (cvc5, no_ematching) Orderings.order_eq_iff order_le_imp_less_or_eq order_less_imp_le) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 20602ms Simplex.Simplex 2770:114656  some Preplay: (smt (cvc5, no_ematching_enum_inst_sum) Orderings.order_eq_iff order_le_imp_less_or_eq order_less_imp_le) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 20602ms Simplex.Simplex 2770:114656  some Preplay: (smt (cvc5, trigger_multi) Orderings.order_eq_iff order_le_imp_less_or_eq order_less_imp_le) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 20602ms Simplex.Simplex 2770:114656  some Preplay: (smt (cvc5, trigger_multi_prio) Orderings.order_eq_iff order_le_imp_less_or_eq order_less_imp_le) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 20602ms Simplex.Simplex 2770:114656  some Preplay: (smt (cvc5, trigger_cache) Orderings.order_eq_iff order_le_imp_less_or_eq order_less_imp_le) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 20602ms Simplex.Simplex 2770:114656  some Preplay: (smt (cvc5, trigger_linear) Orderings.order_eq_iff order_le_imp_less_or_eq order_less_imp_le) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 20602ms Simplex.Simplex 2770:114656  some Preplay: (smt (cvc5, pre_skolem_quant) Orderings.order_eq_iff order_le_imp_less_or_eq order_less_imp_le) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 20602ms Simplex.Simplex 2770:114656  some Preplay: (smt (cvc5, inst_when_full) Orderings.order_eq_iff order_le_imp_less_or_eq order_less_imp_le) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 20602ms Simplex.Simplex 2770:114656  some Preplay: (smt (cvc5, no_cbqi) Orderings.order_eq_iff order_le_imp_less_or_eq order_less_imp_le) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 20602ms Simplex.Simplex 2770:114656  some Preplay: (smt (cvc5, quant_ind) Orderings.order_eq_iff order_le_imp_less_or_eq order_less_imp_le) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 16049ms Simplex.Simplex 2774:115054  some (SH 16049ms, ATP 835ms): Try this: by (smt (cvc5))
0.sledgehammer goal.unfolding 16049ms Simplex.Simplex 2774:115054  some Preplay: (smt (cvc5, best)) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 16049ms Simplex.Simplex 2774:115054  some Preplay: (smt (cvc5, no_ematching)) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 16049ms Simplex.Simplex 2774:115054  some Preplay: (smt (cvc5, no_ematching_enum_inst_sum)) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 16049ms Simplex.Simplex 2774:115054  some Preplay: (smt (cvc5, trigger_multi)) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 16049ms Simplex.Simplex 2774:115054  some Preplay: (smt (cvc5, trigger_multi_prio)) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 16049ms Simplex.Simplex 2774:115054  some Preplay: (smt (cvc5, trigger_cache)) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 16049ms Simplex.Simplex 2774:115054  some Preplay: (smt (cvc5, trigger_linear)) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 16049ms Simplex.Simplex 2774:115054  some Preplay: (smt (cvc5, pre_skolem_quant)) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 16049ms Simplex.Simplex 2774:115054  some Preplay: (smt (cvc5, inst_when_full)) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 16049ms Simplex.Simplex 2774:115054  some Preplay: (smt (cvc5, no_cbqi)) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 16049ms Simplex.Simplex 2774:115054  some Preplay: (smt (cvc5, quant_ind)) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 55014ms Simplex.Simplex 3201:136708  timeout (SH 55014ms):
0.sledgehammer goal.unfolding 55705ms Simplex.Simplex 3254:139161  timeout (SH 55704ms):
0.sledgehammer goal.unfolding 57117ms Simplex.Simplex 3421:145375  timeout (SH 57117ms):
0.sledgehammer goal.unfolding 32099ms Simplex.Simplex 3422:145426  some (SH 32099ms, ATP 2169ms): Try this: by (smt (cvc5, no_cbqi) map_reindex) (1.1 s)
0.sledgehammer goal.unfolding 32099ms Simplex.Simplex 3422:145426  some Preplay: (smt (cvc5, no_cbqi) map_reindex) (1.1 s)
0.sledgehammer goal.unfolding 32099ms Simplex.Simplex 3422:145426  some Preplay: (smt (cvc5, trigger_multi) map_reindex) (1.8 s)
0.sledgehammer goal.unfolding 32099ms Simplex.Simplex 3422:145426  some Preplay: (smt (cvc5, trigger_cache) map_reindex) (1.8 s)
0.sledgehammer goal.unfolding 32099ms Simplex.Simplex 3422:145426  some Preplay: (smt (cvc5, no_ematching_enum_inst_sum) map_reindex) (1.8 s)
0.sledgehammer goal.unfolding 32099ms Simplex.Simplex 3422:145426  some Preplay: (smt (cvc5, inst_when_full) map_reindex) (1.8 s)
0.sledgehammer goal.unfolding 32099ms Simplex.Simplex 3422:145426  some Preplay: (smt (cvc5, trigger_multi_prio) map_reindex) (1.9 s)
0.sledgehammer goal.unfolding 32099ms Simplex.Simplex 3422:145426  some Preplay: (smt (cvc5, trigger_linear) map_reindex) (1.9 s)
0.sledgehammer goal.unfolding 32099ms Simplex.Simplex 3422:145426  some Preplay: (smt (cvc5, best) map_reindex) (2.0 s)
0.sledgehammer goal.unfolding 32099ms Simplex.Simplex 3422:145426  some Preplay: (smt (cvc5, no_ematching) map_reindex) (2.0 s)
0.sledgehammer goal.unfolding 32099ms Simplex.Simplex 3422:145426  some Preplay: (smt (cvc5, pre_skolem_quant) map_reindex) (failed)
0.sledgehammer goal.unfolding 32099ms Simplex.Simplex 3422:145426  some Preplay: (smt (cvc5, quant_ind) map_reindex) (failed)
0.sledgehammer goal.by        52234ms Simplex.Simplex 3561:150384  some (SH 52234ms, ATP 588ms): Try this: by (smt (cvc5, no_ematching) \<open>rvars_eq (pivot_eq (\<T> s ! eq_idx_for_lvar (\<T> s) x\<^sub>i) x\<^sub>j) \<subseteq> {x\<^sub>i} \<union> (rvars (\<T> s) - {x\<^sub>j})\<close> le_sup_iff rvars_def subset_Un_eq sup_ge2) (507 ms)
0.sledgehammer goal.by        52234ms Simplex.Simplex 3561:150384  some Preplay: (smt (cvc5, no_ematching) \<open>rvars_eq (pivot_eq (\<T> s ! eq_idx_for_lvar (\<T> s) x\<^sub>i) x\<^sub>j) \<subseteq> {x\<^sub>i} \<union> (rvars (\<T> s) - {x\<^sub>j})\<close> le_sup_iff rvars_def subset_Un_eq sup_ge2) (507 ms)
0.sledgehammer goal.by        52234ms Simplex.Simplex 3561:150384  some Preplay: (smt (cvc5, no_ematching_enum_inst_sum) \<open>rvars_eq (pivot_eq (\<T> s ! eq_idx_for_lvar (\<T> s) x\<^sub>i) x\<^sub>j) \<subseteq> {x\<^sub>i} \<union> (rvars (\<T> s) - {x\<^sub>j})\<close> le_sup_iff rvars_def subset_Un_eq sup_ge2) (824 ms)
0.sledgehammer goal.by        52234ms Simplex.Simplex 3561:150384  some Preplay: (smt (cvc5, best) \<open>rvars_eq (pivot_eq (\<T> s ! eq_idx_for_lvar (\<T> s) x\<^sub>i) x\<^sub>j) \<subseteq> {x\<^sub>i} \<union> (rvars (\<T> s) - {x\<^sub>j})\<close> le_sup_iff rvars_def subset_Un_eq sup_ge2) (1.0 s)
0.sledgehammer goal.by        52234ms Simplex.Simplex 3561:150384  some Preplay: (smt (cvc5, trigger_multi) \<open>rvars_eq (pivot_eq (\<T> s ! eq_idx_for_lvar (\<T> s) x\<^sub>i) x\<^sub>j) \<subseteq> {x\<^sub>i} \<union> (rvars (\<T> s) - {x\<^sub>j})\<close> le_sup_iff rvars_def subset_Un_eq sup_ge2) (> 507 ms, timed out)
0.sledgehammer goal.by        52234ms Simplex.Simplex 3561:150384  some Preplay: (smt (cvc5, trigger_multi_prio) \<open>rvars_eq (pivot_eq (\<T> s ! eq_idx_for_lvar (\<T> s) x\<^sub>i) x\<^sub>j) \<subseteq> {x\<^sub>i} \<union> (rvars (\<T> s) - {x\<^sub>j})\<close> le_sup_iff rvars_def subset_Un_eq sup_ge2) (> 507 ms, timed out)
0.sledgehammer goal.by        52234ms Simplex.Simplex 3561:150384  some Preplay: (smt (cvc5, trigger_cache) \<open>rvars_eq (pivot_eq (\<T> s ! eq_idx_for_lvar (\<T> s) x\<^sub>i) x\<^sub>j) \<subseteq> {x\<^sub>i} \<union> (rvars (\<T> s) - {x\<^sub>j})\<close> le_sup_iff rvars_def subset_Un_eq sup_ge2) (> 507 ms, timed out)
0.sledgehammer goal.by        52234ms Simplex.Simplex 3561:150384  some Preplay: (smt (cvc5, trigger_linear) \<open>rvars_eq (pivot_eq (\<T> s ! eq_idx_for_lvar (\<T> s) x\<^sub>i) x\<^sub>j) \<subseteq> {x\<^sub>i} \<union> (rvars (\<T> s) - {x\<^sub>j})\<close> le_sup_iff rvars_def subset_Un_eq sup_ge2) (> 507 ms, timed out)
0.sledgehammer goal.by        52234ms Simplex.Simplex 3561:150384  some Preplay: (smt (cvc5, pre_skolem_quant) \<open>rvars_eq (pivot_eq (\<T> s ! eq_idx_for_lvar (\<T> s) x\<^sub>i) x\<^sub>j) \<subseteq> {x\<^sub>i} \<union> (rvars (\<T> s) - {x\<^sub>j})\<close> le_sup_iff rvars_def subset_Un_eq sup_ge2) (> 507 ms, timed out)
0.sledgehammer goal.by        52234ms Simplex.Simplex 3561:150384  some Preplay: (smt (cvc5, inst_when_full) \<open>rvars_eq (pivot_eq (\<T> s ! eq_idx_for_lvar (\<T> s) x\<^sub>i) x\<^sub>j) \<subseteq> {x\<^sub>i} \<union> (rvars (\<T> s) - {x\<^sub>j})\<close> le_sup_iff rvars_def subset_Un_eq sup_ge2) (> 507 ms, timed out)
0.sledgehammer goal.by        52234ms Simplex.Simplex 3561:150384  some Preplay: (smt (cvc5, no_cbqi) \<open>rvars_eq (pivot_eq (\<T> s ! eq_idx_for_lvar (\<T> s) x\<^sub>i) x\<^sub>j) \<subseteq> {x\<^sub>i} \<union> (rvars (\<T> s) - {x\<^sub>j})\<close> le_sup_iff rvars_def subset_Un_eq sup_ge2) (> 507 ms, timed out)
0.sledgehammer goal.by        52234ms Simplex.Simplex 3561:150384  some Preplay: (smt (cvc5, quant_ind) \<open>rvars_eq (pivot_eq (\<T> s ! eq_idx_for_lvar (\<T> s) x\<^sub>i) x\<^sub>j) \<subseteq> {x\<^sub>i} \<union> (rvars (\<T> s) - {x\<^sub>j})\<close> le_sup_iff rvars_def subset_Un_eq sup_ge2) (> 507 ms, timed out)
0.sledgehammer goal.using     45110ms Simplex.Simplex 3920:164552  some (SH 45109ms, ATP 937ms): Try this: by (smt (cvc5) assms(1,2) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel)
0.sledgehammer goal.using     45110ms Simplex.Simplex 3920:164552  some Preplay: (smt (cvc5, best) assms(1,2) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.using     45110ms Simplex.Simplex 3920:164552  some Preplay: (smt (cvc5, no_ematching) assms(1,2) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.using     45110ms Simplex.Simplex 3920:164552  some Preplay: (smt (cvc5, no_ematching_enum_inst_sum) assms(1,2) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.using     45110ms Simplex.Simplex 3920:164552  some Preplay: (smt (cvc5, trigger_multi) assms(1,2) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.using     45110ms Simplex.Simplex 3920:164552  some Preplay: (smt (cvc5, trigger_multi_prio) assms(1,2) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.using     45110ms Simplex.Simplex 3920:164552  some Preplay: (smt (cvc5, trigger_cache) assms(1,2) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.using     45110ms Simplex.Simplex 3920:164552  some Preplay: (smt (cvc5, trigger_linear) assms(1,2) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.using     45110ms Simplex.Simplex 3920:164552  some Preplay: (smt (cvc5, pre_skolem_quant) assms(1,2) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.using     45110ms Simplex.Simplex 3920:164552  some Preplay: (smt (cvc5, inst_when_full) assms(1,2) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.using     45110ms Simplex.Simplex 3920:164552  some Preplay: (smt (cvc5, no_cbqi) assms(1,2) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.using     45110ms Simplex.Simplex 3920:164552  some Preplay: (smt (cvc5, quant_ind) assms(1,2) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 43595ms Simplex.Simplex 3921:164566  some (SH 43595ms, ATP 2206ms): Try this: by (smt (cvc5) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel)
0.sledgehammer goal.unfolding 43595ms Simplex.Simplex 3921:164566  some Preplay: (smt (cvc5, best) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 43595ms Simplex.Simplex 3921:164566  some Preplay: (smt (cvc5, no_ematching) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 43595ms Simplex.Simplex 3921:164566  some Preplay: (smt (cvc5, no_ematching_enum_inst_sum) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 43595ms Simplex.Simplex 3921:164566  some Preplay: (smt (cvc5, trigger_multi) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 43595ms Simplex.Simplex 3921:164566  some Preplay: (smt (cvc5, trigger_multi_prio) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 43595ms Simplex.Simplex 3921:164566  some Preplay: (smt (cvc5, trigger_cache) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 43595ms Simplex.Simplex 3921:164566  some Preplay: (smt (cvc5, trigger_linear) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 43595ms Simplex.Simplex 3921:164566  some Preplay: (smt (cvc5, pre_skolem_quant) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 43595ms Simplex.Simplex 3921:164566  some Preplay: (smt (cvc5, inst_when_full) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 43595ms Simplex.Simplex 3921:164566  some Preplay: (smt (cvc5, no_cbqi) check'_def isl_def sum.case_eq_if sum.distinct(1) sum.split_sel) (> 1.0 s, timed out)
