0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = false, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = ["cvc5"], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 10.000, try0 = false, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = false}
0.sledgehammer goal.using     40432ms Simplex.Simplex 5662:223958  some Preplay: (smt (cvc5, term_relev) \<open>\<not> \<unrhd>\<^sub>l\<^sub>b (lt dir2) (\<langle>\<V> (l' ! sp)\<rangle> xs) (LB dir2 (l' ! sp) xs)\<close> \<open>\<triangle> (\<T> (l' ! sp)) \<and> \<diamond> (l' ! sp) \<and> \<Turnstile>\<^sub>n\<^sub>o\<^sub>l\<^sub>h\<^sub>s (l' ! sp) \<and> \<nabla> (l' ! sp) \<and> l' ! sp \<succ>\<^sub>x (l' ! (sp + 1)) \<and> \<B>\<^sub>i (l' ! (sp + 1)) = \<B>\<^sub>i (l' ! sp) \<and> \<U>\<^sub>c (l' ! (sp + 1)) = \<U>\<^sub>c (l' ! sp)\<close> \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2 succ_min_rvar) (> 1.0 s, timed out)
0.sledgehammer goal.using     40432ms Simplex.Simplex 5662:223958  some Preplay: (smt (cvc5, noematch) \<open>\<not> \<unrhd>\<^sub>l\<^sub>b (lt dir2) (\<langle>\<V> (l' ! sp)\<rangle> xs) (LB dir2 (l' ! sp) xs)\<close> \<open>\<triangle> (\<T> (l' ! sp)) \<and> \<diamond> (l' ! sp) \<and> \<Turnstile>\<^sub>n\<^sub>o\<^sub>l\<^sub>h\<^sub>s (l' ! sp) \<and> \<nabla> (l' ! sp) \<and> l' ! sp \<succ>\<^sub>x (l' ! (sp + 1)) \<and> \<B>\<^sub>i (l' ! (sp + 1)) = \<B>\<^sub>i (l' ! sp) \<and> \<U>\<^sub>c (l' ! (sp + 1)) = \<U>\<^sub>c (l' ! sp)\<close> \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2 succ_min_rvar) (> 1.0 s, timed out)
0.sledgehammer goal.using     40432ms Simplex.Simplex 5662:223958  some Preplay: (smt (cvc5, fmf) \<open>\<not> \<unrhd>\<^sub>l\<^sub>b (lt dir2) (\<langle>\<V> (l' ! sp)\<rangle> xs) (LB dir2 (l' ! sp) xs)\<close> \<open>\<triangle> (\<T> (l' ! sp)) \<and> \<diamond> (l' ! sp) \<and> \<Turnstile>\<^sub>n\<^sub>o\<^sub>l\<^sub>h\<^sub>s (l' ! sp) \<and> \<nabla> (l' ! sp) \<and> l' ! sp \<succ>\<^sub>x (l' ! (sp + 1)) \<and> \<B>\<^sub>i (l' ! (sp + 1)) = \<B>\<^sub>i (l' ! sp) \<and> \<U>\<^sub>c (l' ! (sp + 1)) = \<U>\<^sub>c (l' ! sp)\<close> \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2 succ_min_rvar) (> 1.0 s, timed out)
0.sledgehammer goal.using     40432ms Simplex.Simplex 5662:223958  some Preplay: (smt (cvc5, no_simp) \<open>\<not> \<unrhd>\<^sub>l\<^sub>b (lt dir2) (\<langle>\<V> (l' ! sp)\<rangle> xs) (LB dir2 (l' ! sp) xs)\<close> \<open>\<triangle> (\<T> (l' ! sp)) \<and> \<diamond> (l' ! sp) \<and> \<Turnstile>\<^sub>n\<^sub>o\<^sub>l\<^sub>h\<^sub>s (l' ! sp) \<and> \<nabla> (l' ! sp) \<and> l' ! sp \<succ>\<^sub>x (l' ! (sp + 1)) \<and> \<B>\<^sub>i (l' ! (sp + 1)) = \<B>\<^sub>i (l' ! sp) \<and> \<U>\<^sub>c (l' ! (sp + 1)) = \<U>\<^sub>c (l' ! sp)\<close> \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2 succ_min_rvar) (> 1.0 s, timed out)
0.sledgehammer goal.using     55098ms Simplex.Simplex 5663:224028  timeout (SH 55098ms):
0.sledgehammer goal.using     55693ms Simplex.Simplex 5664:224078  some (SH 55692ms, ATP 2097ms): Try this: by (smt (cvc5) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2)
0.sledgehammer goal.using     55693ms Simplex.Simplex 5664:224078  some Preplay: (smt (cvc5, best) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     55693ms Simplex.Simplex 5664:224078  some Preplay: (smt (cvc5, trigger_last) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     55693ms Simplex.Simplex 5664:224078  some Preplay: (smt (cvc5, quant_saturate) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     55693ms Simplex.Simplex 5664:224078  some Preplay: (smt (cvc5, trigger_max) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     55693ms Simplex.Simplex 5664:224078  some Preplay: (smt (cvc5, trigger_relev) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     55693ms Simplex.Simplex 5664:224078  some Preplay: (smt (cvc5, term_relev) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     55693ms Simplex.Simplex 5664:224078  some Preplay: (smt (cvc5, noematch) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     55693ms Simplex.Simplex 5664:224078  some Preplay: (smt (cvc5, fmf) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     55693ms Simplex.Simplex 5664:224078  some Preplay: (smt (cvc5, no_simp) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms \<open>sp + 1 < length l' \<and> xr \<in> rvars (\<T> (l' ! sp)) \<and> xr \<in> lvars (\<T> (l' ! (sp + 1)))\<close> \<open>sp + 1 < length l' \<and> xs \<in> lvars (\<T> (l' ! sp)) \<and> xs \<in> rvars (\<T> (l' ! (sp + 1)))\<close> dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     53403ms Simplex.Simplex 5665:224138  some (SH 53402ms, ATP 2205ms): Try this: by (smt (cvc5) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms dir2)
0.sledgehammer goal.using     53403ms Simplex.Simplex 5665:224138  some Preplay: (smt (cvc5, best) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     53403ms Simplex.Simplex 5665:224138  some Preplay: (smt (cvc5, trigger_last) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     53403ms Simplex.Simplex 5665:224138  some Preplay: (smt (cvc5, quant_saturate) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     53403ms Simplex.Simplex 5665:224138  some Preplay: (smt (cvc5, trigger_max) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     53403ms Simplex.Simplex 5665:224138  some Preplay: (smt (cvc5, trigger_relev) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     53403ms Simplex.Simplex 5665:224138  some Preplay: (smt (cvc5, term_relev) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     53403ms Simplex.Simplex 5665:224138  some Preplay: (smt (cvc5, noematch) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     53403ms Simplex.Simplex 5665:224138  some Preplay: (smt (cvc5, fmf) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms dir2) (> 1.0 s, timed out)
0.sledgehammer goal.using     53403ms Simplex.Simplex 5665:224138  some Preplay: (smt (cvc5, no_simp) PivotUpdateMinVars.succ_min_rvar PivotUpdateMinVars_axioms dir2) (> 1.0 s, timed out)
0.sledgehammer goal.apply     56656ms Simplex.Simplex 5908:233123  timeout (SH 56656ms):
0.sledgehammer goal.proof     55106ms Simplex.Simplex 5945:234516  timeout (SH 55106ms):
0.sledgehammer goal.using     54452ms Simplex.Simplex 5963:235444  timeout (SH 54452ms):
0.sledgehammer goal.using     53620ms Simplex.Simplex 5964:235536  timeout (SH 53620ms):
0.sledgehammer goal.proof     56839ms Simplex.Simplex 6014:237216  timeout (SH 56838ms):
0.sledgehammer goal.proof     38775ms Simplex.Simplex 6043:238444  some (SH 38775ms, ATP 733ms): Try this: by (smt (cvc5, no_simp) fun_upd_other fun_upd_same valuate_update_x) (707 ms)
0.sledgehammer goal.proof     38775ms Simplex.Simplex 6043:238444  some Preplay: (smt (cvc5, no_simp) fun_upd_other fun_upd_same valuate_update_x) (707 ms)
0.sledgehammer goal.proof     38775ms Simplex.Simplex 6043:238444  some Preplay: (smt (cvc5, fmf) fun_upd_other fun_upd_same valuate_update_x) (788 ms)
0.sledgehammer goal.proof     38775ms Simplex.Simplex 6043:238444  some Preplay: (smt (cvc5, trigger_last) fun_upd_other fun_upd_same valuate_update_x) (934 ms)
0.sledgehammer goal.proof     38775ms Simplex.Simplex 6043:238444  some Preplay: (smt (cvc5, term_relev) fun_upd_other fun_upd_same valuate_update_x) (1.0 s)
0.sledgehammer goal.proof     38775ms Simplex.Simplex 6043:238444  some Preplay: (smt (cvc5, noematch) fun_upd_other fun_upd_same valuate_update_x) (1.0 s)
0.sledgehammer goal.proof     38775ms Simplex.Simplex 6043:238444  some Preplay: (smt (cvc5, trigger_relev) fun_upd_other fun_upd_same valuate_update_x) (1.0 s)
0.sledgehammer goal.proof     38775ms Simplex.Simplex 6043:238444  some Preplay: (smt (cvc5, trigger_max) fun_upd_other fun_upd_same valuate_update_x) (1.0 s)
0.sledgehammer goal.proof     38775ms Simplex.Simplex 6043:238444  some Preplay: (smt (cvc5, quant_saturate) fun_upd_other fun_upd_same valuate_update_x) (1.0 s)
0.sledgehammer goal.proof     38775ms Simplex.Simplex 6043:238444  some Preplay: (smt (cvc5, best) fun_upd_other fun_upd_same valuate_update_x) (1.4 s)
0.sledgehammer goal.using     59294ms Simplex.Simplex 6766:272207  timeout (SH 59293ms):
0.sledgehammer goal.using     57754ms Simplex.Simplex 6767:272333  timeout (SH 57754ms):
0.sledgehammer goal.by        54493ms Simplex.Simplex 6768:272393  timeout (SH 54493ms):
0.sledgehammer goal.by        54551ms Simplex.Simplex 6871:276014  timeout (SH 54550ms):
0.sledgehammer goal.proof     56148ms Simplex.Simplex 6882:276439  timeout (SH 56147ms):
0.sledgehammer goal.using     55303ms Simplex.Simplex 6949:279061  timeout (SH 55303ms):
0.sledgehammer goal.using     66670ms Simplex.Simplex 7422:300441  some (SH 66669ms, ATP 244ms): Try this: by (smt (cvc5, trigger_relev) Sup_le_iff Un_iff fresh_var_monoinc in_mono linorder_not_less list.set_intros(2) list.simps(9) sup.strict_order_iff) (596 ms)
0.sledgehammer goal.using     66670ms Simplex.Simplex 7422:300441  some Preplay: (smt (cvc5, trigger_relev) Sup_le_iff Un_iff fresh_var_monoinc in_mono linorder_not_less list.set_intros(2) list.simps(9) sup.strict_order_iff) (596 ms)
0.sledgehammer goal.using     66670ms Simplex.Simplex 7422:300441  some Preplay: (smt (cvc5, trigger_last) Sup_le_iff Un_iff fresh_var_monoinc in_mono linorder_not_less list.set_intros(2) list.simps(9) sup.strict_order_iff) (639 ms)
0.sledgehammer goal.using     66670ms Simplex.Simplex 7422:300441  some Preplay: (smt (cvc5, trigger_max) Sup_le_iff Un_iff fresh_var_monoinc in_mono linorder_not_less list.set_intros(2) list.simps(9) sup.strict_order_iff) (656 ms)
0.sledgehammer goal.using     66670ms Simplex.Simplex 7422:300441  some Preplay: (smt (cvc5, no_simp) Sup_le_iff Un_iff fresh_var_monoinc in_mono linorder_not_less list.set_intros(2) list.simps(9) sup.strict_order_iff) (703 ms)
0.sledgehammer goal.using     66670ms Simplex.Simplex 7422:300441  some Preplay: (smt (cvc5, best) Sup_le_iff Un_iff fresh_var_monoinc in_mono linorder_not_less list.set_intros(2) list.simps(9) sup.strict_order_iff) (781 ms)
0.sledgehammer goal.using     66670ms Simplex.Simplex 7422:300441  some Preplay: (smt (cvc5, term_relev) Sup_le_iff Un_iff fresh_var_monoinc in_mono linorder_not_less list.set_intros(2) list.simps(9) sup.strict_order_iff) (828 ms)
0.sledgehammer goal.using     66670ms Simplex.Simplex 7422:300441  some Preplay: (smt (cvc5, noematch) Sup_le_iff Un_iff fresh_var_monoinc in_mono linorder_not_less list.set_intros(2) list.simps(9) sup.strict_order_iff) (> 596 ms, timed out)
0.sledgehammer goal.using     66670ms Simplex.Simplex 7422:300441  some Preplay: (smt (cvc5, fmf) Sup_le_iff Un_iff fresh_var_monoinc in_mono linorder_not_less list.set_intros(2) list.simps(9) sup.strict_order_iff) (> 596 ms, timed out)
0.sledgehammer goal.using     66670ms Simplex.Simplex 7422:300441  some Preplay: (smt (cvc5, quant_saturate) Sup_le_iff Un_iff fresh_var_monoinc in_mono linorder_not_less list.set_intros(2) list.simps(9) sup.strict_order_iff) (> 639 ms, timed out)
0.sledgehammer goal.by        60981ms Simplex.Simplex 7423:300489  timeout (SH 60981ms):
0.sledgehammer goal.using     47390ms Simplex.Simplex 7483:302931  some (SH 47389ms, ATP 1526ms): Try this: by (smt (cvc5, no_simp) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start start_fresh_variable_fresh subset_eq) (333 ms)
0.sledgehammer goal.using     47390ms Simplex.Simplex 7483:302931  some Preplay: (smt (cvc5, no_simp) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start start_fresh_variable_fresh subset_eq) (333 ms)
0.sledgehammer goal.using     47390ms Simplex.Simplex 7483:302931  some Preplay: (smt (cvc5, best) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start start_fresh_variable_fresh subset_eq) (541 ms)
0.sledgehammer goal.using     47390ms Simplex.Simplex 7483:302931  some Preplay: (smt (cvc5, trigger_last) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start start_fresh_variable_fresh subset_eq) (682 ms)
0.sledgehammer goal.using     47390ms Simplex.Simplex 7483:302931  some Preplay: (smt (cvc5, noematch) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start start_fresh_variable_fresh subset_eq) (705 ms)
0.sledgehammer goal.using     47390ms Simplex.Simplex 7483:302931  some Preplay: (smt (cvc5, quant_saturate) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start start_fresh_variable_fresh subset_eq) (774 ms)
0.sledgehammer goal.using     47390ms Simplex.Simplex 7483:302931  some Preplay: (smt (cvc5, trigger_relev) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start start_fresh_variable_fresh subset_eq) (807 ms)
0.sledgehammer goal.using     47390ms Simplex.Simplex 7483:302931  some Preplay: (smt (cvc5, term_relev) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start start_fresh_variable_fresh subset_eq) (813 ms)
0.sledgehammer goal.using     47390ms Simplex.Simplex 7483:302931  some Preplay: (smt (cvc5, trigger_max) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start start_fresh_variable_fresh subset_eq) (1.2 s)
0.sledgehammer goal.using     47390ms Simplex.Simplex 7483:302931  some Preplay: (smt (cvc5, fmf) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start start_fresh_variable_fresh subset_eq) (> 541 ms, timed out)
0.sledgehammer goal.unfolding 43870ms Simplex.Simplex 7484:302976  some (SH 43869ms, ATP 793ms): Try this: by (smt (cvc5, best) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start subset_eq) (354 ms)
0.sledgehammer goal.unfolding 43870ms Simplex.Simplex 7484:302976  some Preplay: (smt (cvc5, best) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start subset_eq) (354 ms)
0.sledgehammer goal.unfolding 43870ms Simplex.Simplex 7484:302976  some Preplay: (smt (cvc5, quant_saturate) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start subset_eq) (521 ms)
0.sledgehammer goal.unfolding 43870ms Simplex.Simplex 7484:302976  some Preplay: (smt (cvc5, trigger_last) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start subset_eq) (576 ms)
0.sledgehammer goal.unfolding 43870ms Simplex.Simplex 7484:302976  some Preplay: (smt (cvc5, trigger_max) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start subset_eq) (765 ms)
0.sledgehammer goal.unfolding 43870ms Simplex.Simplex 7484:302976  some Preplay: (smt (cvc5, no_simp) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start subset_eq) (833 ms)
0.sledgehammer goal.unfolding 43870ms Simplex.Simplex 7484:302976  some Preplay: (smt (cvc5, trigger_relev) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start subset_eq) (1.0 s)
0.sledgehammer goal.unfolding 43870ms Simplex.Simplex 7484:302976  some Preplay: (smt (cvc5, noematch) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start subset_eq) (1.0 s)
0.sledgehammer goal.unfolding 43870ms Simplex.Simplex 7484:302976  some Preplay: (smt (cvc5, term_relev) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start subset_eq) (1.1 s)
0.sledgehammer goal.unfolding 43870ms Simplex.Simplex 7484:302976  some Preplay: (smt (cvc5, fmf) disjoint_iff_not_equal linorder_not_less normalized_tableau_def rhs_no_zero_tableau_start subset_eq) (> 354 ms, timed out)
0.sledgehammer goal.by        27249ms Simplex.Simplex 7485:303021  some (SH 27249ms, ATP 521ms): Try this: by (smt (cvc5, best) disjoint_iff_not_equal in_mono linorder_not_less rhs_no_zero_tableau_start) (343 ms)
0.sledgehammer goal.by        27249ms Simplex.Simplex 7485:303021  some Preplay: (smt (cvc5, best) disjoint_iff_not_equal in_mono linorder_not_less rhs_no_zero_tableau_start) (343 ms)
0.sledgehammer goal.by        27249ms Simplex.Simplex 7485:303021  some Preplay: (smt (cvc5, trigger_last) disjoint_iff_not_equal in_mono linorder_not_less rhs_no_zero_tableau_start) (620 ms)
0.sledgehammer goal.by        27249ms Simplex.Simplex 7485:303021  some Preplay: (smt (cvc5, trigger_relev) disjoint_iff_not_equal in_mono linorder_not_less rhs_no_zero_tableau_start) (749 ms)
0.sledgehammer goal.by        27249ms Simplex.Simplex 7485:303021  some Preplay: (smt (cvc5, trigger_max) disjoint_iff_not_equal in_mono linorder_not_less rhs_no_zero_tableau_start) (827 ms)
0.sledgehammer goal.by        27249ms Simplex.Simplex 7485:303021  some Preplay: (smt (cvc5, no_simp) disjoint_iff_not_equal in_mono linorder_not_less rhs_no_zero_tableau_start) (880 ms)
0.sledgehammer goal.by        27249ms Simplex.Simplex 7485:303021  some Preplay: (smt (cvc5, term_relev) disjoint_iff_not_equal in_mono linorder_not_less rhs_no_zero_tableau_start) (918 ms)
0.sledgehammer goal.by        27249ms Simplex.Simplex 7485:303021  some Preplay: (smt (cvc5, noematch) disjoint_iff_not_equal in_mono linorder_not_less rhs_no_zero_tableau_start) (1.1 s)
0.sledgehammer goal.by        27249ms Simplex.Simplex 7485:303021  some Preplay: (smt (cvc5, fmf) disjoint_iff_not_equal in_mono linorder_not_less rhs_no_zero_tableau_start) (1.1 s)
0.sledgehammer goal.by        27249ms Simplex.Simplex 7485:303021  some Preplay: (smt (cvc5, quant_saturate) disjoint_iff_not_equal in_mono linorder_not_less rhs_no_zero_tableau_start) (1.2 s)
0.sledgehammer goal.unfolding 39444ms Simplex.Simplex 7514:304493  some (SH 39444ms, ATP 200ms): Try this: by (smt (cvc5) atom.exhaust atom_var.simps(1,2) fun_upd_apply satisfies_atom.simps(1,2) tv)
0.sledgehammer goal.unfolding 39444ms Simplex.Simplex 7514:304493  some Preplay: (smt (cvc5, best) atom.exhaust atom_var.simps(1,2) fun_upd_apply satisfies_atom.simps(1,2) tv) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 39444ms Simplex.Simplex 7514:304493  some Preplay: (smt (cvc5, trigger_last) atom.exhaust atom_var.simps(1,2) fun_upd_apply satisfies_atom.simps(1,2) tv) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 39444ms Simplex.Simplex 7514:304493  some Preplay: (smt (cvc5, quant_saturate) atom.exhaust atom_var.simps(1,2) fun_upd_apply satisfies_atom.simps(1,2) tv) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 39444ms Simplex.Simplex 7514:304493  some Preplay: (smt (cvc5, trigger_max) atom.exhaust atom_var.simps(1,2) fun_upd_apply satisfies_atom.simps(1,2) tv) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 39444ms Simplex.Simplex 7514:304493  some Preplay: (smt (cvc5, trigger_relev) atom.exhaust atom_var.simps(1,2) fun_upd_apply satisfies_atom.simps(1,2) tv) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 39444ms Simplex.Simplex 7514:304493  some Preplay: (smt (cvc5, term_relev) atom.exhaust atom_var.simps(1,2) fun_upd_apply satisfies_atom.simps(1,2) tv) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 39444ms Simplex.Simplex 7514:304493  some Preplay: (smt (cvc5, noematch) atom.exhaust atom_var.simps(1,2) fun_upd_apply satisfies_atom.simps(1,2) tv) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 39444ms Simplex.Simplex 7514:304493  some Preplay: (smt (cvc5, no_simp) atom.exhaust atom_var.simps(1,2) fun_upd_apply satisfies_atom.simps(1,2) tv) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 39444ms Simplex.Simplex 7514:304493  some Preplay: (smt (cvc5, fmf) atom.exhaust atom_var.simps(1,2) fun_upd_apply satisfies_atom.simps(1,2) tv) (failed)
0.sledgehammer goal.unfolding 24861ms Simplex.Simplex 7629:309798  some (SH 24861ms, ATP 198ms): Try this: by (smt (cvc5, no_simp) Pair_inject pivot_tableau_eq_def rev_map) (279 ms)
0.sledgehammer goal.unfolding 24861ms Simplex.Simplex 7629:309798  some Preplay: (smt (cvc5, no_simp) Pair_inject pivot_tableau_eq_def rev_map) (279 ms)
0.sledgehammer goal.unfolding 24861ms Simplex.Simplex 7629:309798  some Preplay: (smt (cvc5, trigger_last) Pair_inject pivot_tableau_eq_def rev_map) (298 ms)
0.sledgehammer goal.unfolding 24861ms Simplex.Simplex 7629:309798  some Preplay: (smt (cvc5, trigger_relev) Pair_inject pivot_tableau_eq_def rev_map) (392 ms)
0.sledgehammer goal.unfolding 24861ms Simplex.Simplex 7629:309798  some Preplay: (smt (cvc5, term_relev) Pair_inject pivot_tableau_eq_def rev_map) (466 ms)
