0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = false, expect =
0.sledgehammer initialize  "", fact_filter = SOME "mepo", fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = [], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 30.000, try0 = true, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = false}
0.sledgehammer goal.using     11579ms Simplex.Abstract_Linear_Poly 488:15479  timeout (SH 11579ms): Timed out
0.sledgehammer goal.by        12628ms Simplex.Abstract_Linear_Poly 489:15493  timeout (SH 12628ms): Timed out
0.sledgehammer goal.proof     11694ms Simplex.Abstract_Linear_Poly 494:15685  timeout (SH 11694ms): Timed out
0.sledgehammer goal.using     12719ms Simplex.Abstract_Linear_Poly 497:15759  timeout (SH 12719ms): Timed out
0.sledgehammer goal.by        13204ms Simplex.Abstract_Linear_Poly 498:15790  timeout (SH 13204ms): Timed out
0.sledgehammer goal.using     12824ms Simplex.Abstract_Linear_Poly 502:15874  timeout (SH 12824ms): Timed out
0.sledgehammer goal.using     13095ms Simplex.Abstract_Linear_Poly 503:15915  timeout (SH 13095ms): Timed out
0.sledgehammer goal.unfolding 13348ms Simplex.Abstract_Linear_Poly 504:15948  timeout (SH 13348ms): Timed out
0.sledgehammer goal.using     13060ms Simplex.Abstract_Linear_Poly 505:15983  timeout (SH 13060ms): Timed out
0.sledgehammer goal.by        13240ms Simplex.Abstract_Linear_Poly 506:16053  timeout (SH 13240ms): Timed out
0.sledgehammer goal.by        11811ms Simplex.Abstract_Linear_Poly 520:16457  timeout (SH 11811ms): Timed out
0.sledgehammer goal.using     13586ms Simplex.Abstract_Linear_Poly 524:16596  some (SH 13586ms, ATP 533ms): Try this: using finite_vars is_monom_vars_not_empty max_var_def monom_var_def vars_empty_zero by force (14 ms)
0.sledgehammer goal.by        14099ms Simplex.Abstract_Linear_Poly 525:16614  some (SH 14099ms, ATP 2180ms): Try this: using finite_vars is_monom_vars_not_empty max_var_def monom_var_def by force (16 ms)
0.sledgehammer goal.using      2429ms Simplex.Abstract_Linear_Poly 528:16757  some (SH 2429ms, ATP 429ms): Try this: using is_monom_vars_not_empty vars_zero by blast (3 ms)
0.sledgehammer goal.by        20921ms Simplex.Abstract_Linear_Poly 528:16797  some (SH 20921ms, ATP 360ms): Try this: by blast (0.6 ms)
0.sledgehammer goal.by        15059ms Simplex.Abstract_Linear_Poly 532:16881  some (SH 15059ms, ATP 595ms): Try this: by (simp add: coeff_zero monom_coeff_def monom_var_in_vars) (1 ms)
0.sledgehammer goal.by        22765ms Simplex.Abstract_Linear_Poly 536:17029  timeout (SH 22765ms): Timed out
0.sledgehammer goal.proof     44829ms Simplex.Abstract_Linear_Poly 541:17136  timeout (SH 44829ms): Timed out
0.sledgehammer goal.proof     16218ms Simplex.Abstract_Linear_Poly 543:17201  timeout (SH 16218ms): Timed out
0.sledgehammer goal.using      1992ms Simplex.Abstract_Linear_Poly 547:17299  some (SH 1992ms, ATP 402ms): Try this: using set_vars_list by blast (1 ms)
0.sledgehammer goal.by        28818ms Simplex.Abstract_Linear_Poly 548:17323  some (SH 28818ms, ATP 415ms): Try this: by (simp add: set_vars_list) (1 ms)
0.sledgehammer goal.proof     66279ms Simplex.Abstract_Linear_Poly 550:17397  timeout (SH 66279ms): Timed out
0.sledgehammer goal.by         1863ms Simplex.Abstract_Linear_Poly 553:17501  some (SH 1863ms, ATP 280ms): Try this: by blast (0.5 ms)
0.sledgehammer goal.by        23959ms Simplex.Abstract_Linear_Poly 555:17569  some (SH 23959ms, ATP 296ms): Try this: by blast (2 ms)
0.sledgehammer goal.using     19047ms Simplex.Abstract_Linear_Poly 557:17627  some (SH 19047ms, ATP 527ms): Try this: using assms coeff.rep_eq is_monom_monom_coeff_not_zero monom_coeff_def by auto (12 ms)
0.sledgehammer goal.by        23094ms Simplex.Abstract_Linear_Poly 558:17672  some (SH 23094ms, ATP 473ms): Try this: using coeff.rep_eq is_monom_monom_coeff_not_zero monom_coeff_def by auto (19 ms)
0.sledgehammer goal.using      5685ms Simplex.Abstract_Linear_Poly 560:17749  some (SH 5685ms, ATP 358ms): Try this: using \<open>monom_var l = y\<close> assms monom_var_in_vars set_vars_list by blast (2 ms)
0.sledgehammer goal.by         2536ms Simplex.Abstract_Linear_Poly 561:17775  some (SH 2536ms, ATP 356ms): Try this: using \<open>monom_var l = y\<close> assms monom_var_in_vars set_vars_list by blast (3 ms)
0.sledgehammer goal.using     11594ms Simplex.Abstract_Linear_Poly 563:17848  timeout (SH 11594ms): Timed out
0.sledgehammer goal.using     12731ms Simplex.Abstract_Linear_Poly 564:17907  timeout (SH 12731ms): Timed out
0.sledgehammer goal.by        10334ms Simplex.Abstract_Linear_Poly 565:17939  some (SH 10334ms, ATP 421ms): Try this: by (metis One_nat_def is_monom_def) (48 ms)
0.sledgehammer goal.using     28621ms Simplex.Abstract_Linear_Poly 569:18022  some (SH 28621ms, ATP 328ms): Try this: by (metis assms is_monom_vars_not_empty is_singletonI' is_singleton_some_elem some_elem_nonempty) (52 ms)
0.sledgehammer goal.by        27112ms Simplex.Abstract_Linear_Poly 570:18038  some (SH 27112ms, ATP 216ms): Try this: by (metis is_monom_vars_not_empty is_singletonI' is_singleton_some_elem some_elem_nonempty) (48 ms)
0.sledgehammer goal.using     43711ms Simplex.Abstract_Linear_Poly 576:18179  timeout (SH 43711ms): Timed out
0.sledgehammer goal.using     15458ms Simplex.Abstract_Linear_Poly 577:18193  timeout (SH 15458ms): Timed out
0.sledgehammer goal.by        11645ms Simplex.Abstract_Linear_Poly 578:18225  timeout (SH 11645ms): Timed out
0.sledgehammer goal.using      2229ms Simplex.Abstract_Linear_Poly 582:18338  some (SH 2229ms, ATP 342ms): Try this: using zero_coeff_zero by blast (1 ms)
0.sledgehammer goal.by         5834ms Simplex.Abstract_Linear_Poly 582:18360  some (SH 5834ms, ATP 339ms): Try this: by blast (5 ms)
0.sledgehammer goal.by        34377ms Simplex.Abstract_Linear_Poly 585:18430  timeout (SH 34377ms): Timed out
0.sledgehammer goal.using     18343ms Simplex.Abstract_Linear_Poly 590:18520  some (SH 18343ms, ATP 110ms): Try this: by (simp add: assms poly_eq_iff) (2 ms)
0.sledgehammer goal.by        18326ms Simplex.Abstract_Linear_Poly 590:18544  some (SH 18326ms, ATP 104ms): Try this: by presburger (4 ms)
0.sledgehammer goal.using     12764ms Simplex.Abstract_Linear_Poly 595:18682  timeout (SH 12764ms): Timed out
0.sledgehammer goal.by        11935ms Simplex.Abstract_Linear_Poly 595:18694  timeout (SH 11935ms): Timed out
0.sledgehammer goal.by        12813ms Simplex.Abstract_Linear_Poly 599:18787  timeout (SH 12813ms): Timed out
0.sledgehammer goal.using     12540ms Simplex.Abstract_Linear_Poly 603:18892  some (SH 12540ms, ATP 202ms): Try this: using all_val assms by blast (4 ms)
0.sledgehammer goal.by        13539ms Simplex.Abstract_Linear_Poly 603:18912  some (SH 13539ms, ATP 2001ms): Try this: by blast (3 ms)
0.sledgehammer goal.using     17108ms Simplex.Abstract_Linear_Poly 607:19016  timeout (SH 17108ms): Timed out
0.sledgehammer goal.proof     12753ms Simplex.Abstract_Linear_Poly 608:19029  timeout (SH 12753ms): Timed out
0.sledgehammer goal.using      5838ms Simplex.Abstract_Linear_Poly 610:19095  some (SH 5838ms, ATP 416ms): Try this: by (simp add: assms valuate_minus) (2 ms)
0.sledgehammer goal.by         6913ms Simplex.Abstract_Linear_Poly 610:19107  some (SH 6913ms, ATP 402ms): Try this: by (simp add: valuate_minus) (5 ms)
0.sledgehammer goal.by        48183ms Simplex.Abstract_Linear_Poly 612:19165  some (SH 48183ms, ATP 180ms): Try this: using all_valuate_zero by blast (2 ms)
0.sledgehammer goal.by         3715ms Simplex.Abstract_Linear_Poly 614:19222  some (SH 3715ms, ATP 491ms): Try this: by force (0.6 ms)
0.sledgehammer goal.by        30910ms Simplex.Abstract_Linear_Poly 620:19343  timeout (SH 30910ms): Timed out
0.sledgehammer goal.by        11988ms Simplex.Abstract_Linear_Poly 623:19504  timeout (SH 11988ms): Timed out
0.sledgehammer finalize   Total number of sledgehammer calls: 222
0.sledgehammer finalize   Number of successful sledgehammer calls: 117
0.sledgehammer finalize   Number of sledgehammer lemmas: 520
0.sledgehammer finalize   Max number of sledgehammer lemmas: 26
0.sledgehammer finalize   Success rate: 52.7%
0.sledgehammer finalize   Total number of nontrivial sledgehammer calls: 222
0.sledgehammer finalize   Number of successful nontrivial sledgehammer calls: 117
0.sledgehammer finalize   Total time for sledgehammer calls (Isabelle): 3915.563
0.sledgehammer finalize   Total time for successful sledgehammer calls (ATP): 72.400
0.sledgehammer finalize   Average time for sledgehammer calls (Isabelle): 17.638
0.sledgehammer finalize   Average time for successful sledgehammer calls (ATP): 0.619
