0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = false, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = ["cvc5"], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 10.000, try0 = false, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = false}
0.sledgehammer goal.by        33804ms HOL-Library.Centered_Division 156:4350  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) of_bool_eq(1,2)) (> 1.0 s, timed out)
0.sledgehammer goal.by        33804ms HOL-Library.Centered_Division 156:4350  some Preplay: (smt (cvc5, mbqi) of_bool_eq(1,2)) (> 1.0 s, timed out)
0.sledgehammer goal.proof     12812ms HOL-Library.Centered_Division 161:4458  timeout (SH 12812ms): Timed out
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some (SH 21481ms, ATP 580ms): Try this: by (smt (cvc5) centered_modulo_def pos_mod_sign that)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, best) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, no_ematching) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, trigger_multi) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, trigger_cache) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, trigger_linear) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, pre_skolem_quant) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, inst_when_full) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, term_db_relevant) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, interleave) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, prereg_lazy) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, finite_mode_find) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     21482ms HOL-Library.Centered_Division 170:4691  some Preplay: (smt (cvc5, mbqi) centered_modulo_def pos_mod_sign that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some (SH 19593ms, ATP 450ms): Try this: by (smt (cvc5) cmod_less_equal_divisor divisor_less_equal_cmod that)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, best) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, no_ematching) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, trigger_multi) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, trigger_cache) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, trigger_linear) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, pre_skolem_quant) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, inst_when_full) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, term_db_relevant) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, interleave) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, prereg_lazy) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, finite_mode_find) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.using     19593ms HOL-Library.Centered_Division 175:4841  some Preplay: (smt (cvc5, mbqi) cmod_less_equal_divisor divisor_less_equal_cmod that) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some (SH 17090ms, ATP 461ms): Try this: by (smt (cvc5) cmod_less_equal_divisor)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, best) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, no_ematching) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, trigger_multi) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, trigger_cache) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, trigger_linear) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, pre_skolem_quant) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, inst_when_full) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, term_db_relevant) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, interleave) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, prereg_lazy) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, finite_mode_find) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by        17090ms HOL-Library.Centered_Division 176:4887  some Preplay: (smt (cvc5, mbqi) cmod_less_equal_divisor) (> 1.0 s, timed out)
0.sledgehammer goal.by         1900ms HOL-Library.Char_ord 22:416  none (SH 1899ms): Prover error:
0.sledgehammer goal.by         1900ms HOL-Library.Char_ord 22:416  none cannot atomize goal
0.sledgehammer goal.by        13414ms HOL-Library.Char_ord 29:669  timeout (SH 13414ms): Timed out
0.sledgehammer goal.by         2040ms HOL-Library.Char_ord 43:1190  none (SH 2040ms): Prover error:
0.sledgehammer goal.by         2040ms HOL-Library.Char_ord 43:1190  none cannot atomize goal
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some (SH 40897ms, ATP 1880ms): Try this: by (smt (cvc5) chain_def chain_def rel_fun_def rel_fun_def rel_fun_def rel_fun_def rel_set_def)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, best) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, no_ematching) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, trigger_multi) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, trigger_cache) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, trigger_linear) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, pre_skolem_quant) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, inst_when_full) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, term_db_relevant) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, interleave) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, prereg_lazy) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, finite_mode_find) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 40897ms HOL-Library.Complete_Partial_Order2 16:454  some Preplay: (smt (cvc5, mbqi) chain_def rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some (SH 39131ms, ATP 1750ms): Try this: by (smt (cvc5) rel_fun_def rel_fun_def rel_fun_def rel_fun_def rel_set_def)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, best) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, no_ematching) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, trigger_multi) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, trigger_cache) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, trigger_linear) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, pre_skolem_quant) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, inst_when_full) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, term_db_relevant) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, interleave) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, prereg_lazy) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, finite_mode_find) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        39131ms HOL-Library.Complete_Partial_Order2 16:483  some Preplay: (smt (cvc5, mbqi) rel_fun_def rel_set_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        13417ms HOL-Library.Complete_Partial_Order2 24:713  timeout (SH 13417ms): Timed out
0.sledgehammer goal.by        13387ms HOL-Library.Complete_Partial_Order2 27:812  timeout (SH 13387ms): Timed out
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some (SH 34059ms, ATP 586ms): Try this: by (smt (cvc5, no_ematching) chain_imageI rel_prod_sel) (296 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, no_ematching) chain_imageI rel_prod_sel) (296 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, trigger_multi) chain_imageI rel_prod_sel) (339 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, best) chain_imageI rel_prod_sel) (354 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, term_db_relevant) chain_imageI rel_prod_sel) (438 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, trigger_cache) chain_imageI rel_prod_sel) (442 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, trigger_linear) chain_imageI rel_prod_sel) (449 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, inst_when_full) chain_imageI rel_prod_sel) (456 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, prereg_lazy) chain_imageI rel_prod_sel) (459 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) chain_imageI rel_prod_sel) (489 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, interleave) chain_imageI rel_prod_sel) (520 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, mbqi) chain_imageI rel_prod_sel) (588 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) chain_imageI rel_prod_sel) (592 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, finite_mode_find) chain_imageI rel_prod_sel) (633 ms)
0.sledgehammer goal.by        34059ms HOL-Library.Complete_Partial_Order2 42:1322  some Preplay: (smt (cvc5, pre_skolem_quant) chain_imageI rel_prod_sel) (failed)
0.sledgehammer goal.by        13083ms HOL-Library.Complete_Partial_Order2 53:1624  timeout (SH 13083ms): Timed out
0.sledgehammer goal.proof     13639ms HOL-Library.Complete_Partial_Order2 63:2075  timeout (SH 13639ms): Timed out
0.sledgehammer goal.proof     13021ms HOL-Library.Complete_Partial_Order2 79:2628  timeout (SH 13021ms): Timed out
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some (SH 183119ms, ATP 1203ms): Try this: by (smt (cvc5, mbqi) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (491 ms)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, mbqi) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (491 ms)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, trigger_linear) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (1.1 s)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, inst_when_full) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (1.1 s)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (1.4 s)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, trigger_cache) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (1.4 s)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, best) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (1.4 s)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, term_db_relevant) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (1.4 s)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, trigger_multi) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (1.4 s)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, prereg_lazy) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (2.0 s)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, no_ematching) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, interleave) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, finite_mode_find) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (> 1.0 s, timed out)
0.sledgehammer goal.unfolding 183119ms HOL-Library.Complete_Partial_Order2 85:2858  some Preplay: (smt (cvc5, pre_skolem_quant) \<open>x \<sqsubseteq> y\<close> fun_lub_apply imageE image_eqI local.ccpo_Sup_least local.ccpo_Sup_upper local.dual_order.trans mono monotoneD) (failed)
0.sledgehammer goal.proof     12992ms HOL-Library.Complete_Partial_Order2 86:2884  timeout (SH 12992ms): Timed out
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some (SH 157796ms, ATP 853ms): Try this: by (smt (cvc5, finite_mode_find_dec_internal) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (701 ms)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (701 ms)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, mbqi) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (780 ms)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, no_ematching) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (1.3 s)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, finite_mode_find) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (1.5 s)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, inst_when_full) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (1.6 s)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, trigger_linear) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (1.6 s)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, term_db_relevant) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (1.6 s)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (1.7 s)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, trigger_multi) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (1.8 s)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, best) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (1.8 s)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, trigger_cache) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (1.9 s)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, interleave) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (2.0 s)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, prereg_lazy) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (2.0 s)
0.sledgehammer goal.by        157796ms HOL-Library.Complete_Partial_Order2 93:3161  some Preplay: (smt (cvc5, pre_skolem_quant) \<open>f \<in> Y\<close> chain chain_imageI fun_ord_def image_eqI local.ccpo_Sup_upper) (failed)
0.sledgehammer goal.proof     12927ms HOL-Library.Complete_Partial_Order2 108:3611  timeout (SH 12926ms): Timed out
0.sledgehammer goal.proof     13055ms HOL-Library.Complete_Partial_Order2 122:4181  timeout (SH 13055ms): Timed out
0.sledgehammer goal.using     56813ms HOL-Library.Complete_Partial_Order2 128:4536  timeout (SH 56813ms):
0.sledgehammer goal.by        106160ms HOL-Library.Complete_Partial_Order2 128:4548  some (SH 106159ms, ATP 412ms): Try this: by (smt (cvc5, no_ematching) chain_imageI local.dual_order.trans mono1 mono2 monotoneD) (382 ms)
