0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = false, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = ["cvc5"], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 10.000, try0 = false, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = false}
0.sledgehammer goal.using     12874ms HOL-Library.Complete_Partial_Order2 176:6278  timeout (SH 12874ms): Timed out
0.sledgehammer goal.by        12847ms HOL-Library.Complete_Partial_Order2 176:6303  timeout (SH 12847ms): Timed out
0.sledgehammer goal.proof     12689ms HOL-Library.Complete_Partial_Order2 189:6694  timeout (SH 12689ms): Timed out
0.sledgehammer goal.by        23061ms HOL-Library.Complete_Partial_Order2 192:6752  timeout (SH 23061ms): Timed out
0.sledgehammer goal.using     13473ms HOL-Library.Complete_Partial_Order2 197:7027  timeout (SH 13473ms): Timed out
0.sledgehammer goal.proof     12603ms HOL-Library.Complete_Partial_Order2 198:7037  timeout (SH 12603ms): Timed out
0.sledgehammer goal.proof     12461ms HOL-Library.Complete_Partial_Order2 203:7188  timeout (SH 12461ms): Timed out
0.sledgehammer goal.using     12451ms HOL-Library.Complete_Partial_Order2 207:7344  timeout (SH 12451ms): Timed out
0.sledgehammer goal.by        12413ms HOL-Library.Complete_Partial_Order2 207:7368  timeout (SH 12413ms): Timed out
0.sledgehammer goal.using     12697ms HOL-Library.Complete_Partial_Order2 214:7625  timeout (SH 12697ms): Timed out
0.sledgehammer goal.by        12671ms HOL-Library.Complete_Partial_Order2 214:7633  timeout (SH 12671ms): Timed out
0.sledgehammer goal.using     12746ms HOL-Library.Complete_Partial_Order2 216:7761  timeout (SH 12746ms): Timed out
0.sledgehammer goal.proof     12428ms HOL-Library.Complete_Partial_Order2 217:7771  timeout (SH 12428ms): Timed out
0.sledgehammer goal.using     12664ms HOL-Library.Complete_Partial_Order2 220:7892  timeout (SH 12664ms): Timed out
0.sledgehammer goal.proof     13084ms HOL-Library.Complete_Partial_Order2 221:7909  timeout (SH 13084ms): Timed out
0.sledgehammer goal.by        12578ms HOL-Library.Complete_Partial_Order2 226:8074  timeout (SH 12577ms): Timed out
0.sledgehammer goal.proof     12629ms HOL-Library.Complete_Partial_Order2 232:8232  timeout (SH 12629ms): Timed out
0.sledgehammer goal.using     12562ms HOL-Library.Complete_Partial_Order2 236:8399  timeout (SH 12562ms): Timed out
0.sledgehammer goal.proof     12596ms HOL-Library.Complete_Partial_Order2 237:8428  timeout (SH 12596ms): Timed out
0.sledgehammer goal.using     12591ms HOL-Library.Complete_Partial_Order2 248:8766  timeout (SH 12591ms): Timed out
0.sledgehammer goal.proof     12492ms HOL-Library.Complete_Partial_Order2 249:8781  timeout (SH 12492ms): Timed out
0.sledgehammer goal.using     12772ms HOL-Library.Complete_Partial_Order2 253:8964  timeout (SH 12772ms): Timed out
0.sledgehammer goal.proof     12626ms HOL-Library.Complete_Partial_Order2 254:8981  timeout (SH 12626ms): Timed out
0.sledgehammer goal.by         3691ms HOL-Library.Complete_Partial_Order2 265:9332  some (SH 3690ms, ATP 489ms): Try this: by (smt (cvc5, fmf) local.dual_order.antisym) (332 ms)
0.sledgehammer goal.by         3691ms HOL-Library.Complete_Partial_Order2 265:9332  some Preplay: (smt (cvc5, fmf) local.dual_order.antisym) (332 ms)
0.sledgehammer goal.by         3691ms HOL-Library.Complete_Partial_Order2 265:9332  some Preplay: (smt (cvc5, no_simp) local.dual_order.antisym) (336 ms)
0.sledgehammer goal.by         3691ms HOL-Library.Complete_Partial_Order2 265:9332  some Preplay: (smt (cvc5, noematch) local.dual_order.antisym) (457 ms)
0.sledgehammer goal.by         3691ms HOL-Library.Complete_Partial_Order2 265:9332  some Preplay: (smt (cvc5, trigger_relev) local.dual_order.antisym) (472 ms)
0.sledgehammer goal.by         3691ms HOL-Library.Complete_Partial_Order2 265:9332  some Preplay: (smt (cvc5, trigger_last) local.dual_order.antisym) (513 ms)
0.sledgehammer goal.by         3691ms HOL-Library.Complete_Partial_Order2 265:9332  some Preplay: (smt (cvc5, term_relev) local.dual_order.antisym) (576 ms)
0.sledgehammer goal.by         3691ms HOL-Library.Complete_Partial_Order2 265:9332  some Preplay: (smt (cvc5, trigger_max) local.dual_order.antisym) (646 ms)
0.sledgehammer goal.by         3691ms HOL-Library.Complete_Partial_Order2 265:9332  some Preplay: (smt (cvc5, quant_saturate) local.dual_order.antisym) (673 ms)
0.sledgehammer goal.by         3691ms HOL-Library.Complete_Partial_Order2 265:9332  some Preplay: (smt (cvc5, best) local.dual_order.antisym) (1.2 s)
0.sledgehammer goal.proof     16342ms HOL-Library.Complete_Partial_Order2 274:9537  timeout (SH 16342ms): Timed out
0.sledgehammer goal.proof     12362ms HOL-Library.Complete_Partial_Order2 278:9647  timeout (SH 12362ms): Timed out
0.sledgehammer goal.using     12182ms HOL-Library.Complete_Partial_Order2 293:10257  timeout (SH 12182ms): Timed out
0.sledgehammer goal.by        12326ms HOL-Library.Complete_Partial_Order2 294:10267  timeout (SH 12326ms): Timed out
0.sledgehammer goal.proof     12252ms HOL-Library.Complete_Partial_Order2 301:10611  timeout (SH 12252ms): Timed out
0.sledgehammer goal.by        12260ms HOL-Library.Complete_Partial_Order2 303:10691  timeout (SH 12259ms): Timed out
0.sledgehammer goal.by        14893ms HOL-Library.Complete_Partial_Order2 306:10901  timeout (SH 14893ms): Timed out
0.sledgehammer goal.using     14645ms HOL-Library.Complete_Partial_Order2 310:11062  timeout (SH 14645ms): Timed out
0.sledgehammer goal.proof     13277ms HOL-Library.Complete_Partial_Order2 311:11076  timeout (SH 13277ms): Timed out
0.sledgehammer goal.using     12744ms HOL-Library.Complete_Partial_Order2 318:11340  timeout (SH 12744ms): Timed out
0.sledgehammer goal.by        12587ms HOL-Library.Complete_Partial_Order2 318:11375  timeout (SH 12587ms): Timed out
0.sledgehammer goal.using      2958ms HOL-Library.Complete_Partial_Order2 320:11415  some (SH 2958ms, ATP 416ms): Try this: by (smt (cvc5, trigger_last) f(2)) (75 ms)
0.sledgehammer goal.using      2958ms HOL-Library.Complete_Partial_Order2 320:11415  some Preplay: (smt (cvc5, trigger_last) f(2)) (75 ms)
0.sledgehammer goal.using      2958ms HOL-Library.Complete_Partial_Order2 320:11415  some Preplay: (smt (cvc5, fmf) f(2)) (98 ms)
0.sledgehammer goal.using      2958ms HOL-Library.Complete_Partial_Order2 320:11415  some Preplay: (smt (cvc5, noematch) f(2)) (103 ms)
0.sledgehammer goal.using      2958ms HOL-Library.Complete_Partial_Order2 320:11415  some Preplay: (smt (cvc5, trigger_max) f(2)) (108 ms)
0.sledgehammer goal.using      2958ms HOL-Library.Complete_Partial_Order2 320:11415  some Preplay: (smt (cvc5, trigger_relev) f(2)) (108 ms)
0.sledgehammer goal.using      2958ms HOL-Library.Complete_Partial_Order2 320:11415  some Preplay: (smt (cvc5, term_relev) f(2)) (127 ms)
0.sledgehammer goal.using      2958ms HOL-Library.Complete_Partial_Order2 320:11415  some Preplay: (smt (cvc5, quant_saturate) f(2)) (131 ms)
0.sledgehammer goal.using      2958ms HOL-Library.Complete_Partial_Order2 320:11415  some Preplay: (smt (cvc5, best) f(2)) (131 ms)
0.sledgehammer goal.using      2958ms HOL-Library.Complete_Partial_Order2 320:11415  some Preplay: (smt (cvc5, no_simp) f(2)) (152 ms)
0.sledgehammer goal.unfolding 12873ms HOL-Library.Complete_Partial_Order2 323:11478  timeout (SH 12873ms): Timed out
0.sledgehammer goal.using     12580ms HOL-Library.Complete_Partial_Order2 336:11779  timeout (SH 12580ms): Timed out
0.sledgehammer goal.unfolding 12346ms HOL-Library.Complete_Partial_Order2 336:11791  timeout (SH 12346ms): Timed out
0.sledgehammer goal.by        12115ms HOL-Library.Complete_Partial_Order2 440:14861  timeout (SH 12115ms): Timed out
0.sledgehammer goal.by         8352ms HOL-Library.Complete_Partial_Order2 447:15027  some (SH 8351ms, ATP 458ms): Try this: by (smt (cvc5, no_simp) partial_function_definitions_axioms partial_function_definitions_def transpI) (2.2 s)
0.sledgehammer goal.by         8352ms HOL-Library.Complete_Partial_Order2 447:15027  some Preplay: (smt (cvc5, no_simp) partial_function_definitions_axioms partial_function_definitions_def transpI) (2.2 s)
0.sledgehammer goal.by         8352ms HOL-Library.Complete_Partial_Order2 447:15027  some Preplay: (smt (cvc5, fmf) partial_function_definitions_axioms partial_function_definitions_def transpI) (2.3 s)
0.sledgehammer goal.by         8352ms HOL-Library.Complete_Partial_Order2 447:15027  some Preplay: (smt (cvc5, quant_saturate) partial_function_definitions_axioms partial_function_definitions_def transpI) (2.3 s)
0.sledgehammer goal.by         8352ms HOL-Library.Complete_Partial_Order2 447:15027  some Preplay: (smt (cvc5, trigger_relev) partial_function_definitions_axioms partial_function_definitions_def transpI) (2.4 s)
0.sledgehammer goal.by         8352ms HOL-Library.Complete_Partial_Order2 447:15027  some Preplay: (smt (cvc5, noematch) partial_function_definitions_axioms partial_function_definitions_def transpI) (2.7 s)
0.sledgehammer goal.by         8352ms HOL-Library.Complete_Partial_Order2 447:15027  some Preplay: (smt (cvc5, trigger_last) partial_function_definitions_axioms partial_function_definitions_def transpI) (2.8 s)
0.sledgehammer goal.by         8352ms HOL-Library.Complete_Partial_Order2 447:15027  some Preplay: (smt (cvc5, term_relev) partial_function_definitions_axioms partial_function_definitions_def transpI) (2.9 s)
0.sledgehammer goal.by         8352ms HOL-Library.Complete_Partial_Order2 447:15027  some Preplay: (smt (cvc5, trigger_max) partial_function_definitions_axioms partial_function_definitions_def transpI) (3.1 s)
0.sledgehammer goal.by         8352ms HOL-Library.Complete_Partial_Order2 447:15027  some Preplay: (smt (cvc5, best) partial_function_definitions_axioms partial_function_definitions_def transpI) (3.2 s)
0.sledgehammer goal.by        12752ms HOL-Library.Complete_Partial_Order2 450:15133  timeout (SH 12752ms): Timed out
0.sledgehammer goal.by        11045ms HOL-Library.Complete_Partial_Order2 467:15638  timeout (SH 11045ms): Timed out
0.sledgehammer goal.using     12688ms HOL-Library.Complete_Partial_Order2 475:15923  timeout (SH 12688ms): Timed out
0.sledgehammer goal.by        12809ms HOL-Library.Complete_Partial_Order2 475:15935  timeout (SH 12809ms): Timed out
0.sledgehammer goal.by        40659ms HOL-Library.Complete_Partial_Order2 483:16262  some (SH 40659ms, ATP 453ms): Try this: by (smt (cvc5) cont_def image_cong)
0.sledgehammer goal.by        40659ms HOL-Library.Complete_Partial_Order2 483:16262  some Preplay: (smt (cvc5, best) cont_def image_cong) (> 1.0 s, timed out)
0.sledgehammer goal.by        40659ms HOL-Library.Complete_Partial_Order2 483:16262  some Preplay: (smt (cvc5, trigger_last) cont_def image_cong) (> 1.0 s, timed out)
0.sledgehammer goal.by        40659ms HOL-Library.Complete_Partial_Order2 483:16262  some Preplay: (smt (cvc5, quant_saturate) cont_def image_cong) (> 1.0 s, timed out)
0.sledgehammer goal.by        40659ms HOL-Library.Complete_Partial_Order2 483:16262  some Preplay: (smt (cvc5, trigger_max) cont_def image_cong) (> 1.0 s, timed out)
0.sledgehammer goal.by        40659ms HOL-Library.Complete_Partial_Order2 483:16262  some Preplay: (smt (cvc5, trigger_relev) cont_def image_cong) (> 1.0 s, timed out)
0.sledgehammer goal.by        40659ms HOL-Library.Complete_Partial_Order2 483:16262  some Preplay: (smt (cvc5, term_relev) cont_def image_cong) (> 1.0 s, timed out)
0.sledgehammer goal.by        40659ms HOL-Library.Complete_Partial_Order2 483:16262  some Preplay: (smt (cvc5, noematch) cont_def image_cong) (> 1.0 s, timed out)
0.sledgehammer goal.by        40659ms HOL-Library.Complete_Partial_Order2 483:16262  some Preplay: (smt (cvc5, fmf) cont_def image_cong) (> 1.0 s, timed out)
0.sledgehammer goal.by        40659ms HOL-Library.Complete_Partial_Order2 483:16262  some Preplay: (smt (cvc5, no_simp) cont_def image_cong) (> 1.0 s, timed out)
0.sledgehammer goal.by        12655ms HOL-Library.Complete_Partial_Order2 506:17031  timeout (SH 12655ms): Timed out
0.sledgehammer goal.by        12546ms HOL-Library.Complete_Partial_Order2 513:17308  timeout (SH 12546ms): Timed out
0.sledgehammer goal.by        12690ms HOL-Library.Complete_Partial_Order2 518:17538  timeout (SH 12690ms): Timed out
0.sledgehammer goal.by        12535ms HOL-Library.Complete_Partial_Order2 522:17696  timeout (SH 12535ms): Timed out
0.sledgehammer goal.by        12691ms HOL-Library.Complete_Partial_Order2 526:17897  timeout (SH 12691ms): Timed out
0.sledgehammer goal.by        12809ms HOL-Library.Complete_Partial_Order2 531:18061  timeout (SH 12809ms): Timed out
0.sledgehammer goal.by        12767ms HOL-Library.Complete_Partial_Order2 535:18210  timeout (SH 12767ms): Timed out
0.sledgehammer goal.proof     12787ms HOL-Library.Complete_Partial_Order2 545:18603  timeout (SH 12787ms): Timed out
0.sledgehammer goal.by        12956ms HOL-Library.Complete_Partial_Order2 551:18887  timeout (SH 12956ms): Timed out
0.sledgehammer goal.unfolding 12728ms HOL-Library.Complete_Partial_Order2 560:19271  timeout (SH 12728ms): Timed out
0.sledgehammer goal.by        12742ms HOL-Library.Complete_Partial_Order2 560:19291  timeout (SH 12742ms): Timed out
0.sledgehammer goal.by        15090ms HOL-Library.Complete_Partial_Order2 565:19488  timeout (SH 15090ms): Timed out
0.sledgehammer goal.proof     14962ms HOL-Library.Complete_Partial_Order2 576:19823  timeout (SH 14962ms): Timed out
0.sledgehammer goal.by        63500ms HOL-Library.Complete_Partial_Order2 582:20033  timeout (SH 63499ms):
0.sledgehammer goal.by        12397ms HOL-Library.Complete_Partial_Order2 589:20268  timeout (SH 12397ms): Timed out
0.sledgehammer goal.using     12342ms HOL-Library.Complete_Partial_Order2 595:20510  timeout (SH 12342ms): Timed out
0.sledgehammer goal.by        12524ms HOL-Library.Complete_Partial_Order2 596:20518  timeout (SH 12524ms): Timed out
0.sledgehammer goal.unfolding 12507ms HOL-Library.Complete_Partial_Order2 603:20911  timeout (SH 12507ms): Timed out
0.sledgehammer goal.proof     12605ms HOL-Library.Complete_Partial_Order2 604:20931  timeout (SH 12605ms): Timed out
0.sledgehammer goal.by        21954ms HOL-Library.Complete_Partial_Order2 606:21024  some (SH 21954ms, ATP 228ms): Try this: by (smt (cvc5, quant_saturate) fun_ord_def mono monotoneD monotoneI) (161 ms)
0.sledgehammer goal.by        21954ms HOL-Library.Complete_Partial_Order2 606:21024  some Preplay: (smt (cvc5, quant_saturate) fun_ord_def mono monotoneD monotoneI) (161 ms)
0.sledgehammer goal.by        21954ms HOL-Library.Complete_Partial_Order2 606:21024  some Preplay: (smt (cvc5, best) fun_ord_def mono monotoneD monotoneI) (193 ms)
0.sledgehammer goal.by        21954ms HOL-Library.Complete_Partial_Order2 606:21024  some Preplay: (smt (cvc5, trigger_last) fun_ord_def mono monotoneD monotoneI) (315 ms)
0.sledgehammer goal.by        21954ms HOL-Library.Complete_Partial_Order2 606:21024  some Preplay: (smt (cvc5, trigger_max) fun_ord_def mono monotoneD monotoneI) (> 161 ms, timed out)
0.sledgehammer goal.by        21954ms HOL-Library.Complete_Partial_Order2 606:21024  some Preplay: (smt (cvc5, trigger_relev) fun_ord_def mono monotoneD monotoneI) (> 161 ms, timed out)
0.sledgehammer goal.by        21954ms HOL-Library.Complete_Partial_Order2 606:21024  some Preplay: (smt (cvc5, term_relev) fun_ord_def mono monotoneD monotoneI) (> 161 ms, timed out)
0.sledgehammer goal.by        21954ms HOL-Library.Complete_Partial_Order2 606:21024  some Preplay: (smt (cvc5, noematch) fun_ord_def mono monotoneD monotoneI) (> 161 ms, timed out)
0.sledgehammer goal.by        21954ms HOL-Library.Complete_Partial_Order2 606:21024  some Preplay: (smt (cvc5, fmf) fun_ord_def mono monotoneD monotoneI) (> 161 ms, timed out)
0.sledgehammer goal.by        21954ms HOL-Library.Complete_Partial_Order2 606:21024  some Preplay: (smt (cvc5, no_simp) fun_ord_def mono monotoneD monotoneI) (> 161 ms, timed out)
0.sledgehammer goal.by        13005ms HOL-Library.Complete_Partial_Order2 609:21234  timeout (SH 13005ms): Timed out
0.sledgehammer goal.proof     14953ms HOL-Library.Complete_Partial_Order2 612:21370  timeout (SH 14953ms): Timed out
0.sledgehammer goal.using     13468ms HOL-Library.Complete_Partial_Order2 615:21433  timeout (SH 13468ms): Timed out
0.sledgehammer goal.proof     13431ms HOL-Library.Complete_Partial_Order2 616:21449  timeout (SH 13431ms): Timed out
0.sledgehammer goal.using     12785ms HOL-Library.Complete_Partial_Order2 623:21727  timeout (SH 12785ms): Timed out
0.sledgehammer goal.by        28008ms HOL-Library.Complete_Partial_Order2 623:21762  some (SH 28008ms, ATP 156ms): Try this: by (smt (cvc5, no_simp) Sup.SUP_cong image_eqI) (842 ms)
0.sledgehammer goal.by        28008ms HOL-Library.Complete_Partial_Order2 623:21762  some Preplay: (smt (cvc5, no_simp) Sup.SUP_cong image_eqI) (842 ms)
0.sledgehammer goal.by        28008ms HOL-Library.Complete_Partial_Order2 623:21762  some Preplay: (smt (cvc5, trigger_relev) Sup.SUP_cong image_eqI) (1.2 s)
0.sledgehammer goal.by        28008ms HOL-Library.Complete_Partial_Order2 623:21762  some Preplay: (smt (cvc5, quant_saturate) Sup.SUP_cong image_eqI) (1.2 s)
0.sledgehammer goal.by        28008ms HOL-Library.Complete_Partial_Order2 623:21762  some Preplay: (smt (cvc5, best) Sup.SUP_cong image_eqI) (1.9 s)
0.sledgehammer goal.by        28008ms HOL-Library.Complete_Partial_Order2 623:21762  some Preplay: (smt (cvc5, term_relev) Sup.SUP_cong image_eqI) (2.1 s)
0.sledgehammer goal.by        28008ms HOL-Library.Complete_Partial_Order2 623:21762  some Preplay: (smt (cvc5, trigger_last) Sup.SUP_cong image_eqI) (2.2 s)
0.sledgehammer goal.by        28008ms HOL-Library.Complete_Partial_Order2 623:21762  some Preplay: (smt (cvc5, trigger_max) Sup.SUP_cong image_eqI) (> 1.0 s, timed out)
0.sledgehammer goal.by        28008ms HOL-Library.Complete_Partial_Order2 623:21762  some Preplay: (smt (cvc5, noematch) Sup.SUP_cong image_eqI) (> 1.0 s, timed out)
0.sledgehammer goal.by        28008ms HOL-Library.Complete_Partial_Order2 623:21762  some Preplay: (smt (cvc5, fmf) Sup.SUP_cong image_eqI) (> 1.0 s, timed out)
0.sledgehammer goal.by        12783ms HOL-Library.Complete_Partial_Order2 628:21863  timeout (SH 12783ms): Timed out
0.sledgehammer goal.proof     12640ms HOL-Library.Complete_Partial_Order2 632:22035  timeout (SH 12640ms): Timed out
0.sledgehammer goal.using     12958ms HOL-Library.Complete_Partial_Order2 637:22259  timeout (SH 12958ms): Timed out
0.sledgehammer goal.unfolding 12705ms HOL-Library.Complete_Partial_Order2 640:22416  timeout (SH 12705ms): Timed out
0.sledgehammer goal.by        12816ms HOL-Library.Complete_Partial_Order2 641:22459  timeout (SH 12816ms): Timed out
0.sledgehammer goal.using     12571ms HOL-Library.Complete_Partial_Order2 657:22931  timeout (SH 12571ms): Timed out
0.sledgehammer goal.using     12828ms HOL-Library.Complete_Partial_Order2 662:23165  timeout (SH 12828ms): Timed out
0.sledgehammer goal.by        18700ms HOL-Library.Complete_Partial_Order2 689:24659  some (SH 18681ms, ATP 785ms): Try this: by (smt (cvc5, fmf) bot(1,2) local.dual_order.trans mono monotone_on_def) (3.4 s)
0.sledgehammer goal.by        18700ms HOL-Library.Complete_Partial_Order2 689:24659  some Preplay: (smt (cvc5, fmf) bot(1,2) local.dual_order.trans mono monotone_on_def) (3.4 s)
0.sledgehammer goal.by        18700ms HOL-Library.Complete_Partial_Order2 689:24659  some Preplay: (smt (cvc5, trigger_max) bot(1,2) local.dual_order.trans mono monotone_on_def) (3.4 s)
0.sledgehammer goal.by        18700ms HOL-Library.Complete_Partial_Order2 689:24659  some Preplay: (smt (cvc5, best) bot(1,2) local.dual_order.trans mono monotone_on_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        18700ms HOL-Library.Complete_Partial_Order2 689:24659  some Preplay: (smt (cvc5, trigger_last) bot(1,2) local.dual_order.trans mono monotone_on_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        18700ms HOL-Library.Complete_Partial_Order2 689:24659  some Preplay: (smt (cvc5, quant_saturate) bot(1,2) local.dual_order.trans mono monotone_on_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        18700ms HOL-Library.Complete_Partial_Order2 689:24659  some Preplay: (smt (cvc5, trigger_relev) bot(1,2) local.dual_order.trans mono monotone_on_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        18700ms HOL-Library.Complete_Partial_Order2 689:24659  some Preplay: (smt (cvc5, term_relev) bot(1,2) local.dual_order.trans mono monotone_on_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        18700ms HOL-Library.Complete_Partial_Order2 689:24659  some Preplay: (smt (cvc5, noematch) bot(1,2) local.dual_order.trans mono monotone_on_def) (> 1.0 s, timed out)
0.sledgehammer goal.by        18700ms HOL-Library.Complete_Partial_Order2 689:24659  some Preplay: (smt (cvc5, no_simp) bot(1,2) local.dual_order.trans mono monotone_on_def) (> 1.0 s, timed out)
0.sledgehammer goal.proof     13104ms HOL-Library.Complete_Partial_Order2 698:25138  timeout (SH 13104ms): Timed out
0.sledgehammer goal.by        13013ms HOL-Library.Complete_Partial_Order2 699:25197  timeout (SH 13013ms): Timed out
0.sledgehammer goal.by        42236ms HOL-Library.Complete_Partial_Order2 700:25240  some (SH 42235ms, ATP 1154ms): Try this: by (smt (cvc5, fmf) bot c.dual_order.eq_iff local.dual_order.trans mono monotoneI) (3.6 s)
0.sledgehammer goal.by        42236ms HOL-Library.Complete_Partial_Order2 700:25240  some Preplay: (smt (cvc5, fmf) bot c.dual_order.eq_iff local.dual_order.trans mono monotoneI) (3.6 s)
0.sledgehammer goal.by        42236ms HOL-Library.Complete_Partial_Order2 700:25240  some Preplay: (smt (cvc5, noematch) bot c.dual_order.eq_iff local.dual_order.trans mono monotoneI) (4.2 s)
0.sledgehammer goal.by        42236ms HOL-Library.Complete_Partial_Order2 700:25240  some Preplay: (smt (cvc5, best) bot c.dual_order.eq_iff local.dual_order.trans mono monotoneI) (> 1.0 s, timed out)
0.sledgehammer goal.by        42236ms HOL-Library.Complete_Partial_Order2 700:25240  some Preplay: (smt (cvc5, trigger_last) bot c.dual_order.eq_iff local.dual_order.trans mono monotoneI) (> 1.0 s, timed out)
0.sledgehammer goal.by        42236ms HOL-Library.Complete_Partial_Order2 700:25240  some Preplay: (smt (cvc5, quant_saturate) bot c.dual_order.eq_iff local.dual_order.trans mono monotoneI) (> 1.0 s, timed out)
0.sledgehammer goal.by        42236ms HOL-Library.Complete_Partial_Order2 700:25240  some Preplay: (smt (cvc5, trigger_max) bot c.dual_order.eq_iff local.dual_order.trans mono monotoneI) (> 1.0 s, timed out)
0.sledgehammer goal.by        42236ms HOL-Library.Complete_Partial_Order2 700:25240  some Preplay: (smt (cvc5, trigger_relev) bot c.dual_order.eq_iff local.dual_order.trans mono monotoneI) (> 1.0 s, timed out)
0.sledgehammer goal.by        42236ms HOL-Library.Complete_Partial_Order2 700:25240  some Preplay: (smt (cvc5, term_relev) bot c.dual_order.eq_iff local.dual_order.trans mono monotoneI) (> 1.0 s, timed out)
0.sledgehammer goal.by        42236ms HOL-Library.Complete_Partial_Order2 700:25240  some Preplay: (smt (cvc5, no_simp) bot c.dual_order.eq_iff local.dual_order.trans mono monotoneI) (> 1.0 s, timed out)
0.sledgehammer goal.proof     12642ms HOL-Library.Complete_Partial_Order2 705:25398  timeout (SH 12642ms): Timed out
0.sledgehammer goal.using     12589ms HOL-Library.Complete_Partial_Order2 709:25605  timeout (SH 12589ms): Timed out
0.sledgehammer goal.by        12515ms HOL-Library.Complete_Partial_Order2 710:25624  timeout (SH 12515ms): Timed out
0.sledgehammer goal.using     12569ms HOL-Library.Complete_Partial_Order2 720:26056  timeout (SH 12569ms): Timed out
0.sledgehammer goal.proof     12683ms HOL-Library.Complete_Partial_Order2 721:26072  timeout (SH 12683ms): Timed out
0.sledgehammer goal.proof     12383ms HOL-Library.Complete_Partial_Order2 725:26162  timeout (SH 12383ms): Timed out
0.sledgehammer goal.by         2339ms HOL-Library.Complete_Partial_Order2 732:26600  some (SH 2339ms, ATP 333ms): Try this: by (smt (cvc5, fmf)) (68 ms)
0.sledgehammer goal.by         2339ms HOL-Library.Complete_Partial_Order2 732:26600  some Preplay: (smt (cvc5, fmf)) (68 ms)
0.sledgehammer goal.by         2339ms HOL-Library.Complete_Partial_Order2 732:26600  some Preplay: (smt (cvc5, noematch)) (83 ms)
0.sledgehammer goal.by         2339ms HOL-Library.Complete_Partial_Order2 732:26600  some Preplay: (smt (cvc5, trigger_max)) (92 ms)
0.sledgehammer goal.by         2339ms HOL-Library.Complete_Partial_Order2 732:26600  some Preplay: (smt (cvc5, trigger_relev)) (98 ms)
0.sledgehammer goal.by         2339ms HOL-Library.Complete_Partial_Order2 732:26600  some Preplay: (smt (cvc5, no_simp)) (100 ms)
0.sledgehammer goal.by         2339ms HOL-Library.Complete_Partial_Order2 732:26600  some Preplay: (smt (cvc5, term_relev)) (100 ms)
0.sledgehammer goal.by         2339ms HOL-Library.Complete_Partial_Order2 732:26600  some Preplay: (smt (cvc5, quant_saturate)) (102 ms)
0.sledgehammer goal.by         2339ms HOL-Library.Complete_Partial_Order2 732:26600  some Preplay: (smt (cvc5, best)) (109 ms)
0.sledgehammer goal.by         2339ms HOL-Library.Complete_Partial_Order2 732:26600  some Preplay: (smt (cvc5, trigger_last)) (125 ms)
0.sledgehammer goal.proof     19707ms HOL-Library.Complete_Partial_Order2 735:26736  timeout (SH 19707ms): Timed out
0.sledgehammer goal.by        12885ms HOL-Library.Complete_Partial_Order2 737:26821  timeout (SH 12885ms): Timed out
0.sledgehammer goal.using     12249ms HOL-Library.Complete_Partial_Order2 742:26977  timeout (SH 12249ms): Timed out
0.sledgehammer goal.by        12125ms HOL-Library.Complete_Partial_Order2 742:26989  timeout (SH 12125ms): Timed out
0.sledgehammer goal.by        12339ms HOL-Library.Complete_Partial_Order2 748:27439  timeout (SH 12339ms): Timed out
0.sledgehammer goal.using     12751ms HOL-Library.Complete_Partial_Order2 749:27584  timeout (SH 12751ms): Timed out
0.sledgehammer goal.by        12551ms HOL-Library.Complete_Partial_Order2 749:27596  timeout (SH 12551ms): Timed out
0.sledgehammer goal.by        12862ms HOL-Library.Complete_Partial_Order2 760:27797  timeout (SH 12862ms): Timed out
0.sledgehammer goal.using     16974ms HOL-Library.Complete_Partial_Order2 788:29651  some (SH 16974ms, ATP 801ms): Try this: by (smt (cvc5, no_simp) bot(1,2) leq_trans mono monotone_on_def) (2.5 s)
0.sledgehammer goal.using     16974ms HOL-Library.Complete_Partial_Order2 788:29651  some Preplay: (smt (cvc5, no_simp) bot(1,2) leq_trans mono monotone_on_def) (2.5 s)
0.sledgehammer goal.using     16974ms HOL-Library.Complete_Partial_Order2 788:29651  some Preplay: (smt (cvc5, fmf) bot(1,2) leq_trans mono monotone_on_def) (2.7 s)
0.sledgehammer goal.using     16974ms HOL-Library.Complete_Partial_Order2 788:29651  some Preplay: (smt (cvc5, trigger_last) bot(1,2) leq_trans mono monotone_on_def) (4.0 s)
